========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:23
========================================
Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Flag
2022-06-22 18:00:00,0.00,0.158,0.172,0.194,35.90,33.00,30.88,0
2022-06-22 19:00:00,0.00,0.157,0.172,0.194,35.53,33.16,31.06,0
2022-06-22 20:00:00,0.00,0.157,0.172,0.194,34.90,33.19,31.22,0
2022-06-22 21:00:00,0.00,0.156,0.171,0.194,34.16,33.07,31.35,0
2022-06-22 22:00:00,0.00,0.155,0.171,0.194,33.45,32.85,31.43,0
2022-06-22 23:00:00,0.00,0.155,0.171,0.194,32.83,32.58,31.47,0
2022-06-23 00:00:00,0.00,0.154,0.170,0.194,32.31,32.31,31.48,0
2022-06-23 01:00:00,0.00,0.154,0.170,0.194,31.87,32.06,31.45,0
2022-06-23 02:00:00,0.00,0.153,0.170,0.194,31.44,31.80,31.40,0
2022-06-23 03:00:00,0.00,0.153,0.169,0.194,31.05,31.55,31.32,0
2022-06-23 04:00:00,0.00,0.152,0.169,0.194,30.69,31.30,31.24,0
2022-06-23 05:00:00,0.00,0.152,0.169,0.194,30.34,31.07,31.15,0
2022-06-23 06:00:00,0.00,0.151,0.168,0.194,30.01,30.84,31.05,0
2022-06-23 07:00:00,0.00,0.151,0.168,0.194,29.72,30.62,30.94,0
2022-06-23 08:00:00,0.00,0.151,0.168,0.194,29.51,30.40,30.84,0
2022-06-23 09:00:00,0.00,0.151,0.168,0.193,29.49,30.24,30.71,0
2022-06-23 10:00:00,0.00,0.151,0.168,0.193,29.92,30.14,30.60,0
2022-06-23 11:00:00,0.00,0.152,0.168,0.193,30.93,30.20,30.51,0
2022-06-23 12:00:00,0.00,0.153,0.168,0.193,32.29,30.49,30.44,0
2022-06-23 13:00:00,0.00,0.154,0.169,0.192,33.49,30.96,30.44,0
2022-06-23 14:00:00,0.00,0.155,0.169,0.192,34.39,31.46,30.45,0
2022-06-23 15:00:00,0.00,0.156,0.170,0.192,35.41,31.99,30.55,0
2022-06-23 16:00:00,0.00,0.156,0.170,0.192,35.93,32.51,30.69,0
2022-06-23 17:00:00,0.00,0.156,0.171,0.192,36.26,32.93,30.85,0
2022-06-23 18:00:00,0.00,0.156,0.171,0.192,36.30,33.24,31.04,0
2022-06-23 19:00:00,0.00,0.156,0.171,0.193,35.92,33.43,31.22,0
2022-06-23 20:00:00,0.00,0.155,0.171,0.193,35.25,33.45,31.39,0
2022-06-23 21:00:00,0.00,0.154,0.171,0.193,34.50,33.34,31.53,0
2022-06-23 22:00:00,0.00,0.154,0.170,0.193,33.78,33.11,31.63,0
2022-06-23 23:00:00,0.00,0.153,0.170,0.193,33.16,32.86,31.67,0
2022-06-24 00:00:00,0.00,0.152,0.169,0.193,32.60,32.58,31.67,0
2022-06-24 01:00:00,0.00,0.152,0.169,0.193,32.10,32.30,31.66,0
2022-06-24 02:00:00,0.00,0.151,0.169,0.193,31.68,32.03,31.59,0
2022-06-24 03:00:00,0.00,0.151,0.168,0.193,31.29,31.77,31.54,0
2022-06-24 04:00:00,0.00,0.151,0.168,0.193,30.95,31.53,31.44,0
2022-06-24 05:00:00,0.00,0.150,0.168,0.193,30.62,31.30,31.35,0
2022-06-24 06:00:00,0.00,0.150,0.167,0.193,30.29,31.08,31.26,0
2022-06-24 07:00:00,0.00,0.149,0.167,0.193,29.99,30.86,31.15,0
2022-06-24 08:00:00,0.00,0.149,0.167,0.192,29.78,30.65,31.05,0
2022-06-24 09:00:00,0.00,0.149,0.167,0.192,29.73,30.48,30.93,0
2022-06-24 10:00:00,0.00,0.149,0.166,0.192,30.12,30.37,30.83,0
2022-06-24 11:00:00,0.00,0.150,0.167,0.192,31.09,30.41,30.73,0
2022-06-24 12:00:00,0.00,0.151,0.167,0.192,32.43,30.68,30.65,0
2022-06-24 13:00:00,0.00,0.152,0.168,0.192,33.82,31.14,30.62,0
2022-06-24 14:00:00,0.00,0.153,0.168,0.191,35.06,31.70,30.65,0
2022-06-24 15:00:00,0.00,0.154,0.169,0.191,36.08,32.33,30.75,0
2022-06-24 16:00:00,0.00,0.155,0.169,0.191,36.74,32.91,30.90,0
2022-06-24 17:00:00,0.00,0.155,0.170,0.191,37.00,33.38,31.08,0
2022-06-24 18:00:00,0.00,0.155,0.170,0.192,36.86,33.71,31.31,0
2022-06-24 19:00:00,0.00,0.154,0.170,0.192,36.39,33.87,31.50,0
2022-06-24 20:00:00,0.00,0.154,0.170,0.192,35.69,33.85,31.68,0
2022-06-24 21:00:00,0.00,0.153,0.170,0.192,34.89,33.71,31.83,0
2022-06-24 22:00:00,0.00,0.152,0.169,0.192,34.13,33.47,31.92,0
2022-06-24 23:00:00,0.00,0.151,0.169,0.192,33.49,33.20,31.97,0
2022-06-25 00:00:00,0.00,0.151,0.168,0.192,32.98,32.90,31.96,0
2022-06-25 01:00:00,0.00,0.150,0.168,0.192,32.54,32.64,31.95,0
2022-06-25 02:00:00,0.00,0.150,0.168,0.192,32.10,32.37,31.89,0
2022-06-25 03:00:00,0.00,0.150,0.167,0.192,31.66,32.12,31.82,0
2022-06-25 04:00:00,0.00,0.149,0.167,0.192,31.25,31.86,31.75,0
2022-06-25 05:00:00,0.00,0.149,0.167,0.192,30.87,31.60,31.66,0
2022-06-25 06:00:00,0.00,0.148,0.166,0.192,30.52,31.36,31.55,0
2022-06-25 07:00:00,0.00,0.148,0.166,0.192,30.19,31.14,31.44,0
2022-06-25 08:00:00,0.00,0.148,0.166,0.192,29.94,30.90,31.33,0
2022-06-25 09:00:00,0.00,0.147,0.166,0.191,29.78,30.69,31.22,0
2022-06-25 10:00:00,0.00,0.147,0.165,0.191,30.03,30.55,31.08,0
2022-06-25 11:00:00,0.00,0.148,0.165,0.191,30.89,30.54,30.98,0
2022-06-25 12:00:00,0.00,0.149,0.166,0.191,32.15,30.75,30.87,0
2022-06-25 13:00:00,0.00,0.150,0.166,0.191,33.54,31.16,30.84,0
2022-06-25 14:00:00,0.00,0.151,0.167,0.190,34.86,31.72,30.85,0
2022-06-25 15:00:00,0.00,0.152,0.168,0.190,35.91,32.32,30.92,0
2022-06-25 16:00:00,0.00,0.153,0.168,0.190,36.59,32.90,31.06,0
2022-06-25 17:00:00,0.00,0.153,0.169,0.191,36.85,33.37,31.23,8192
2022-06-25 18:00:00,0.00,0.153,0.169,0.191,36.73,33.70,31.42,0
2022-06-25 19:00:00,0.00,0.153,0.169,0.191,36.29,33.84,31.63,0
2022-06-25 20:00:00,0.00,0.152,0.169,0.191,35.58,33.84,31.79,0
2022-06-25 21:00:00,0.00,0.151,0.168,0.191,34.80,33.69,31.92,0
2022-06-25 22:00:00,0.00,0.150,0.168,0.191,34.07,33.47,32.02,0
2022-06-25 23:00:00,0.00,0.150,0.168,0.191,33.44,33.19,32.06,0
2022-06-26 00:00:00,0.00,0.149,0.167,0.191,32.87,32.89,32.06,0
2022-06-26 01:00:00,0.00,0.148,0.167,0.191,32.35,32.61,32.03,0
2022-06-26 02:00:00,0.00,0.148,0.167,0.191,31.89,32.33,31.97,0
2022-06-26 03:00:00,0.00,0.148,0.166,0.191,31.48,32.07,31.90,0
2022-06-26 04:00:00,0.00,0.147,0.166,0.191,31.09,31.81,31.81,0
2022-06-26 05:00:00,0.00,0.147,0.166,0.191,30.68,31.55,31.71,0
2022-06-26 06:00:00,0.00,0.146,0.165,0.191,30.34,31.29,31.61,0
2022-06-26 07:00:00,0.00,0.146,0.165,0.191,30.03,31.06,31.49,0
2022-06-26 08:00:00,0.00,0.146,0.165,0.191,29.82,30.82,31.36,0
2022-06-26 09:00:00,0.00,0.145,0.164,0.191,29.74,30.64,31.25,0
2022-06-26 10:00:00,0.00,0.146,0.164,0.190,30.16,30.52,31.13,0
2022-06-26 11:00:00,0.00,0.147,0.164,0.190,31.18,30.58,31.01,0
2022-06-26 12:00:00,0.00,0.148,0.165,0.190,32.57,30.86,30.93,0
2022-06-26 13:00:00,0.00,0.149,0.165,0.190,34.05,31.34,30.90,0
2022-06-26 14:00:00,0.00,0.150,0.166,0.190,35.30,31.92,30.93,0
2022-06-26 15:00:00,0.00,0.151,0.167,0.189,36.34,32.54,31.02,0
2022-06-26 16:00:00,0.00,0.151,0.167,0.190,36.80,33.13,31.17,0
2022-06-26 17:00:00,0.00,0.151,0.168,0.190,36.95,33.54,31.34,0
2022-06-26 18:00:00,0.00,0.151,0.168,0.190,36.85,33.83,31.57,0
2022-06-26 19:00:00,0.00,0.151,0.168,0.190,36.46,33.97,31.73,0
2022-06-26 20:00:00,0.00,0.150,0.168,0.190,35.78,33.99,31.91,0
2022-06-26 21:00:00,0.00,0.150,0.168,0.190,34.95,33.84,32.04,0
2022-06-26 22:00:00,0.00,0.149,0.167,0.191,34.11,33.61,32.13,0
2022-06-26 23:00:00,0.00,0.148,0.167,0.191,33.42,33.30,32.17,0
2022-06-27 00:00:00,0.00,0.147,0.166,0.191,32.75,32.98,32.17,0
2022-06-27 01:00:00,0.00,0.147,0.166,0.191,32.26,32.66,32.14,0
2022-06-27 02:00:00,0.00,0.146,0.165,0.190,31.92,32.38,32.07,0
2022-06-27 03:00:00,0.00,0.146,0.165,0.190,31.62,32.12,31.99,0
2022-06-27 04:00:00,0.00,0.146,0.165,0.190,31.36,31.91,31.89,0
2022-06-27 05:00:00,0.00,0.145,0.165,0.190,31.09,31.72,31.79,0
2022-06-27 06:00:00,0.00,0.145,0.164,0.190,30.74,31.50,31.69,0
2022-06-27 07:00:00,0.00,0.145,0.164,0.190,30.43,31.28,31.60,0
2022-06-27 08:00:00,0.00,0.144,0.164,0.190,30.33,31.09,31.48,0
2022-06-27 09:00:00,0.00,0.144,0.164,0.190,30.41,30.95,31.38,0
2022-06-27 10:00:00,0.00,0.145,0.164,0.190,30.75,30.87,31.28,0
2022-06-27 11:00:00,0.00,0.145,0.164,0.189,31.55,30.93,31.18,0
2022-06-27 12:00:00,0.00,0.146,0.164,0.189,32.68,31.14,31.13,0
2022-06-27 13:00:00,0.00,0.147,0.165,0.189,33.78,31.54,31.10,0
2022-06-27 14:00:00,0.00,0.148,0.165,0.189,34.70,32.02,31.10,0
2022-06-27 15:00:00,0.00,0.149,0.166,0.189,35.33,32.48,31.19,0
2022-06-27 16:00:00,1.02,0.149,0.166,0.189,35.28,32.88,31.29,0
2022-06-27 17:00:00,4.06,0.148,0.166,0.189,34.71,33.07,31.43,0
2022-06-27 18:00:00,0.00,0.148,0.166,0.189,33.75,33.03,31.54,0
2022-06-27 19:00:00,0.00,0.147,0.166,0.190,32.93,32.80,31.62,0
2022-06-27 20:00:00,0.25,0.147,0.166,0.190,32.25,32.51,31.65,0
2022-06-27 21:00:00,0.25,0.146,0.165,0.190,31.61,32.21,31.66,0
2022-06-27 22:00:00,0.25,0.145,0.165,0.190,31.04,31.89,31.61,0
2022-06-27 23:00:00,1.52,0.145,0.164,0.190,30.63,31.58,31.54,0
2022-06-28 00:00:00,0.51,0.145,0.164,0.190,30.22,31.29,31.45,0
2022-06-28 01:00:00,0.00,0.145,0.164,0.190,29.82,31.01,31.35,0
2022-06-28 02:00:00,0.00,0.144,0.163,0.189,29.46,30.73,31.24,0
2022-06-28 03:00:00,0.00,0.144,0.163,0.189,29.11,30.47,31.11,0
2022-06-28 04:00:00,0.00,0.144,0.163,0.189,28.81,30.22,30.99,0
2022-06-28 05:00:00,0.25,0.144,0.162,0.189,28.51,29.99,30.84,0
2022-06-28 06:00:00,0.00,0.144,0.162,0.189,28.21,29.76,30.73,0
2022-06-28 07:00:00,0.00,0.143,0.162,0.189,28.00,29.53,30.59,0
2022-06-28 08:00:00,0.00,0.143,0.162,0.189,27.90,29.35,30.45,0
2022-06-28 09:00:00,0.00,0.143,0.162,0.189,27.85,29.18,30.31,0
2022-06-28 10:00:00,0.00,0.144,0.162,0.188,27.91,29.07,30.19,0
2022-06-28 11:00:00,0.00,0.144,0.162,0.188,28.27,29.02,30.06,0
2022-06-28 12:00:00,0.00,0.145,0.162,0.188,29.06,29.08,29.96,0
2022-06-28 13:00:00,0.00,0.146,0.162,0.188,29.90,29.32,29.87,0
2022-06-28 14:00:00,0.00,0.147,0.163,0.188,30.91,29.66,29.82,0
2022-06-28 15:00:00,0.00,0.148,0.164,0.188,31.90,30.11,29.84,0
2022-06-28 16:00:00,0.00,0.149,0.164,0.188,32.40,30.57,29.87,0
2022-06-28 17:00:00,0.00,0.149,0.165,0.188,32.42,30.92,29.96,0
2022-06-28 18:00:00,0.00,0.149,0.165,0.188,32.00,31.09,30.07,0
2022-06-28 19:00:00,0.00,0.149,0.165,0.188,31.69,31.09,30.17,0
2022-06-28 20:00:00,0.00,0.148,0.165,0.189,31.22,31.03,30.24,0
2022-06-28 21:00:00,0.00,0.148,0.164,0.189,30.67,30.88,30.29,0
2022-06-28 22:00:00,0.00,0.147,0.164,0.189,30.07,30.65,30.31,0
2022-06-28 23:00:00,0.00,0.147,0.164,0.189,29.49,30.39,30.30,0
2022-06-29 00:00:00,0.00,0.146,0.163,0.189,28.93,30.11,30.27,0
2022-06-29 01:00:00,0.00,0.146,0.163,0.189,28.43,29.81,30.20,0
2022-06-29 02:00:00,0.00,0.146,0.163,0.189,27.96,29.52,30.11,0
2022-06-29 03:00:00,0.00,0.145,0.162,0.188,27.55,29.24,30.01,0
2022-06-29 04:00:00,0.00,0.145,0.162,0.188,27.14,28.95,29.90,0
2022-06-29 05:00:00,0.00,0.145,0.162,0.188,26.80,28.67,29.76,0
2022-06-29 06:00:00,0.00,0.145,0.161,0.188,26.54,28.42,29.63,0
2022-06-29 07:00:00,0.00,0.144,0.161,0.188,26.29,28.19,29.50,0
2022-06-29 08:00:00,0.00,0.144,0.161,0.188,26.20,27.97,29.35,0
2022-06-29 09:00:00,0.00,0.144,0.161,0.188,26.25,27.81,29.21,0
2022-06-29 10:00:00,0.00,0.145,0.161,0.187,26.59,27.72,29.09,0
2022-06-29 11:00:00,0.00,0.146,0.161,0.187,27.43,27.77,28.96,0
2022-06-29 12:00:00,0.00,0.147,0.161,0.187,28.48,27.99,28.86,0
2022-06-29 13:00:00,0.00,0.148,0.162,0.187,29.52,28.37,28.81,0
2022-06-29 14:00:00,0.00,0.149,0.163,0.187,30.57,28.83,28.81,0
2022-06-29 15:00:00,0.00,0.150,0.164,0.187,31.53,29.36,28.86,0
2022-06-29 16:00:00,0.00,0.151,0.165,0.187,32.22,29.88,28.93,0
2022-06-29 17:00:00,0.00,0.152,0.165,0.187,32.53,30.32,29.06,0
2022-06-29 18:00:00,0.00,0.152,0.165,0.188,32.42,30.63,29.21,0
2022-06-29 19:00:00,0.00,0.151,0.166,0.188,32.09,30.77,29.36,0
2022-06-29 20:00:00,0.00,0.151,0.165,0.188,31.54,30.77,29.50,0
2022-06-29 21:00:00,0.00,0.150,0.165,0.188,30.84,30.66,29.60,0
2022-06-29 22:00:00,0.00,0.150,0.165,0.188,30.14,30.44,29.68,0
2022-06-29 23:00:00,0.00,0.149,0.165,0.188,29.53,30.18,29.71,0
2022-06-30 00:00:00,0.00,0.149,0.164,0.188,28.94,29.89,29.70,0
2022-06-30 01:00:00,0.00,0.148,0.164,0.188,28.44,29.59,29.67,0
2022-06-30 02:00:00,0.00,0.148,0.163,0.188,28.03,29.31,29.60,0
2022-06-30 03:00:00,0.00,0.148,0.163,0.188,27.69,29.03,29.53,0
2022-06-30 04:00:00,0.00,0.148,0.163,0.188,27.43,28.80,29.43,0
2022-06-30 05:00:00,0.00,0.147,0.163,0.188,27.17,28.58,29.32,0
2022-06-30 06:00:00,0.00,0.147,0.162,0.188,26.95,28.37,29.21,0
2022-06-30 07:00:00,0.00,0.147,0.162,0.188,26.75,28.20,29.11,0
2022-06-30 08:00:00,0.00,0.147,0.162,0.188,26.64,28.02,29.00,0
2022-06-30 09:00:00,0.00,0.147,0.162,0.187,26.67,27.89,28.90,0
2022-06-30 10:00:00,0.00,0.147,0.162,0.187,27.09,27.83,28.80,0
2022-06-30 11:00:00,0.00,0.148,0.162,0.187,28.08,27.91,28.71,0
2022-06-30 12:00:00,0.00,0.150,0.163,0.187,29.33,28.21,28.65,0
2022-06-30 13:00:00,0.00,0.151,0.163,0.187,30.52,28.66,28.63,0
2022-06-30 14:00:00,0.00,0.152,0.164,0.187,31.51,29.19,28.65,0
2022-06-30 15:00:00,0.00,0.153,0.165,0.187,32.11,29.70,28.75,0
2022-06-30 16:00:00,0.00,0.153,0.166,0.187,32.58,30.15,28.88,0
2022-06-30 17:00:00,0.00,0.154,0.166,0.188,32.92,30.52,29.02,0
2022-06-30 18:00:00,0.00,0.154,0.166,0.188,32.90,30.80,29.19,0
2022-06-30 19:00:00,0.00,0.154,0.166,0.188,32.66,30.97,29.35,0
2022-06-30 20:00:00,0.00,0.153,0.166,0.188,32.12,31.01,29.49,0
2022-06-30 21:00:00,0.00,0.153,0.166,0.188,31.47,30.90,29.62,0
2022-06-30 22:00:00,0.00,0.152,0.166,0.188,30.89,30.72,29.70,0
2022-06-30 23:00:00,0.00,0.152,0.166,0.188,30.37,30.51,29.74,0
2022-07-01 00:00:00,0.00,0.151,0.165,0.188,29.92,30.28,29.77,0
2022-07-01 01:00:00,0.00,0.151,0.165,0.189,29.54,30.05,29.75,0
2022-07-01 02:00:00,0.00,0.151,0.165,0.188,29.18,29.83,29.72,0
2022-07-01 03:00:00,0.00,0.150,0.165,0.188,28.84,29.61,29.67,0
2022-07-01 04:00:00,0.00,0.150,0.164,0.188,28.53,29.41,29.60,0
2022-07-01 05:00:00,0.00,0.150,0.164,0.188,28.25,29.20,29.53,0
2022-07-01 06:00:00,0.00,0.150,0.164,0.188,28.00,29.01,29.45,0
2022-07-01 07:00:00,0.00,0.150,0.164,0.188,27.79,28.83,29.36,0
2022-07-01 08:00:00,0.00,0.150,0.164,0.188,27.63,28.66,29.28,0
2022-07-01 09:00:00,0.00,0.149,0.163,0.188,27.59,28.51,29.18,8192
2022-07-01 10:00:00,0.00,0.150,0.163,0.188,27.94,28.43,29.09,8192
2022-07-01 11:00:00,0.00,0.151,0.164,0.188,28.87,28.50,29.02,0
2022-07-01 12:00:00,0.00,0.152,0.164,0.188,30.15,28.77,28.95,0
2022-07-01 13:00:00,0.00,0.153,0.165,0.188,31.35,29.22,28.94,0
2022-07-01 14:00:00,0.00,0.154,0.166,0.188,32.35,29.73,28.98,0
2022-07-01 15:00:00,0.00,0.155,0.166,0.188,33.36,30.29,29.07,0
2022-07-01 16:00:00,0.00,0.156,0.167,0.188,33.95,30.84,29.21,0
2022-07-01 17:00:00,0.00,0.156,0.168,0.188,34.25,31.29,29.38,0
2022-07-01 18:00:00,0.00,0.156,0.168,0.188,34.20,31.62,29.57,0
2022-07-01 19:00:00,0.00,0.156,0.168,0.189,33.81,31.78,29.75,0
2022-07-01 20:00:00,0.00,0.156,0.168,0.189,33.21,31.80,29.94,0
2022-07-01 21:00:00,0.00,0.155,0.168,0.189,32.57,31.69,30.07,0
2022-07-01 22:00:00,0.00,0.155,0.168,0.189,31.95,31.51,30.18,0
2022-07-01 23:00:00,0.00,0.154,0.167,0.189,31.41,31.29,30.23,0
2022-07-02 00:00:00,0.00,0.154,0.167,0.189,30.94,31.05,30.25,0
2022-07-02 01:00:00,0.00,0.153,0.167,0.189,30.54,30.81,30.25,0
2022-07-02 02:00:00,0.00,0.153,0.166,0.189,30.20,30.60,30.21,0
2022-07-02 03:00:00,0.00,0.153,0.166,0.189,29.88,30.38,30.17,0
2022-07-02 04:00:00,0.00,0.152,0.166,0.189,29.59,30.19,30.11,0
2022-07-02 05:00:00,0.00,0.152,0.166,0.189,29.29,30.00,30.06,0
2022-07-02 06:00:00,0.00,0.152,0.165,0.189,29.03,29.80,29.98,0
2022-07-02 07:00:00,0.00,0.152,0.165,0.189,28.78,29.63,29.90,0
2022-07-02 08:00:00,0.00,0.151,0.165,0.189,28.62,29.46,29.82,0
2022-07-02 09:00:00,0.00,0.151,0.165,0.189,28.57,29.30,29.73,0
2022-07-02 10:00:00,0.00,0.152,0.165,0.189,28.89,29.21,29.64,0
2022-07-02 11:00:00,0.00,0.152,0.165,0.189,29.73,29.26,29.57,0
2022-07-02 12:00:00,0.00,0.153,0.165,0.189,30.91,29.49,29.52,0
2022-07-02 13:00:00,0.00,0.154,0.166,0.189,32.08,29.91,29.50,0
2022-07-02 14:00:00,0.00,0.155,0.166,0.189,32.83,30.38,29.54,0
2022-07-02 15:00:00,0.00,0.156,0.167,0.189,33.84,30.85,29.62,0
2022-07-02 16:00:00,0.00,0.157,0.168,0.189,34.49,31.35,29.75,0
2022-07-02 17:00:00,0.00,0.157,0.168,0.189,34.67,31.76,29.90,0
2022-07-02 18:00:00,0.00,0.157,0.168,0.189,34.28,32.01,30.09,0
2022-07-02 19:00:00,0.00,0.156,0.168,0.189,33.78,32.08,30.26,0
2022-07-02 20:00:00,0.00,0.156,0.168,0.190,33.18,32.02,30.41,0
2022-07-02 21:00:00,0.00,0.155,0.168,0.190,32.59,31.88,30.51,0
2022-07-02 22:00:00,0.00,0.155,0.168,0.190,32.07,31.68,30.58,0
2022-07-02 23:00:00,0.00,0.154,0.167,0.190,31.62,31.48,30.60,0
2022-07-03 00:00:00,0.00,0.154,0.167,0.190,31.23,31.26,30.60,0
2022-07-03 01:00:00,0.00,0.154,0.167,0.190,30.87,31.06,30.59,0
2022-07-03 02:00:00,0.00,0.153,0.167,0.190,30.55,30.86,30.56,0
2022-07-03 03:00:00,0.00,0.153,0.166,0.190,30.26,30.67,30.50,0
2022-07-03 04:00:00,0.00,0.153,0.166,0.190,30.00,30.48,30.44,0
2022-07-03 05:00:00,0.00,0.152,0.166,0.190,29.71,30.30,30.37,0
2022-07-03 06:00:00,0.00,0.152,0.166,0.190,29.43,30.13,30.30,0
2022-07-03 07:00:00,0.00,0.152,0.165,0.189,29.21,29.95,30.22,0
2022-07-03 08:00:00,0.00,0.152,0.165,0.189,29.08,29.79,30.14,0
2022-07-03 09:00:00,0.00,0.152,0.165,0.189,29.10,29.66,30.04,0
2022-07-03 10:00:00,0.00,0.152,0.165,0.189,29.31,29.59,29.97,0
2022-07-03 11:00:00,0.00,0.152,0.165,0.189,29.67,29.60,29.89,0
2022-07-03 12:00:00,0.00,0.153,0.165,0.189,30.51,29.69,29.84,0
2022-07-03 13:00:00,0.00,0.154,0.166,0.189,31.71,29.99,29.80,0
2022-07-03 14:00:00,0.00,0.155,0.166,0.189,32.76,30.41,29.81,0
2022-07-03 15:00:00,0.00,0.156,0.167,0.189,33.80,30.91,29.86,0
2022-07-03 16:00:00,0.00,0.156,0.168,0.189,34.43,31.41,29.96,0
2022-07-03 17:00:00,0.00,0.157,0.168,0.189,34.61,31.82,30.11,0
2022-07-03 18:00:00,0.00,0.156,0.168,0.189,34.50,32.09,30.28,0
2022-07-03 19:00:00,0.00,0.156,0.168,0.189,34.17,32.22,30.44,0
2022-07-03 20:00:00,0.00,0.156,0.168,0.190,33.61,32.24,30.59,0
2022-07-03 21:00:00,0.00,0.155,0.168,0.190,32.96,32.11,30.70,0
2022-07-03 22:00:00,0.00,0.154,0.168,0.190,32.39,31.93,30.78,0
2022-07-03 23:00:00,0.00,0.154,0.167,0.190,31.91,31.72,30.82,0
2022-07-04 00:00:00,0.00,0.154,0.167,0.190,31.45,31.50,30.82,0
2022-07-04 01:00:00,0.00,0.153,0.167,0.190,31.03,31.27,30.81,0
2022-07-04 02:00:00,0.00,0.153,0.166,0.190,30.65,31.05,30.77,0
2022-07-04 03:00:00,0.00,0.152,0.166,0.190,30.30,30.83,30.71,0
2022-07-04 04:00:00,0.00,0.152,0.166,0.190,29.95,30.61,30.63,0
2022-07-04 05:00:00,0.00,0.152,0.166,0.190,29.61,30.40,30.57,0
2022-07-04 06:00:00,0.00,0.151,0.165,0.190,29.29,30.19,30.48,0
2022-07-04 07:00:00,0.00,0.151,0.165,0.189,29.02,29.97,30.39,0
2022-07-04 08:00:00,0.00,0.151,0.165,0.189,28.79,29.78,30.29,0
2022-07-04 09:00:00,0.00,0.151,0.165,0.189,28.67,29.60,30.18,0
2022-07-04 10:00:00,0.00,0.151,0.164,0.189,28.92,29.48,30.07,0
2022-07-04 11:00:00,0.00,0.151,0.164,0.189,29.67,29.47,29.98,0
2022-07-04 12:00:00,0.00,0.152,0.165,0.189,30.79,29.67,29.91,0
2022-07-04 13:00:00,0.00,0.153,0.165,0.189,32.03,30.03,29.87,0
2022-07-04 14:00:00,0.00,0.155,0.166,0.189,33.27,30.54,29.88,0
2022-07-04 15:00:00,0.00,0.156,0.167,0.189,34.31,31.12,29.95,0
2022-07-04 16:00:00,0.00,0.156,0.167,0.189,35.01,31.68,30.08,0
2022-07-04 17:00:00,0.00,0.156,0.168,0.189,35.31,32.15,30.24,0
2022-07-04 18:00:00,0.00,0.156,0.168,0.189,35.23,32.48,30.44,0
2022-07-04 19:00:00,0.00,0.156,0.168,0.189,34.84,32.64,30.62,0
2022-07-04 20:00:00,0.00,0.155,0.168,0.189,34.22,32.65,30.79,0
2022-07-04 21:00:00,0.00,0.155,0.168,0.190,33.52,32.54,30.94,0
2022-07-04 22:00:00,0.00,0.154,0.167,0.190,32.91,32.34,31.02,0
2022-07-04 23:00:00,0.00,0.154,0.167,0.190,32.40,32.11,31.07,0
2022-07-05 00:00:00,0.00,0.153,0.167,0.190,31.98,31.89,31.10,0
2022-07-05 01:00:00,0.00,0.153,0.167,0.190,31.55,31.68,31.08,0
2022-07-05 02:00:00,0.00,0.152,0.166,0.190,31.16,31.45,31.05,0
2022-07-05 03:00:00,0.00,0.152,0.166,0.190,30.83,31.24,31.00,0
2022-07-05 04:00:00,0.00,0.152,0.166,0.190,30.49,31.02,30.93,0
2022-07-05 05:00:00,0.00,0.151,0.165,0.190,30.13,30.82,30.85,0
2022-07-05 06:00:00,0.00,0.151,0.165,0.189,29.79,30.59,30.78,0
2022-07-05 07:00:00,0.00,0.150,0.165,0.189,29.49,30.38,30.69,0
2022-07-05 08:00:00,0.00,0.150,0.165,0.189,29.27,30.17,30.59,0
2022-07-05 09:00:00,0.00,0.150,0.164,0.189,29.17,30.00,30.50,0
2022-07-05 10:00:00,0.00,0.150,0.164,0.189,29.46,29.88,30.39,0
2022-07-05 11:00:00,0.00,0.151,0.164,0.189,30.21,29.91,30.31,0
2022-07-05 12:00:00,0.00,0.152,0.165,0.189,31.30,30.09,30.23,0
2022-07-05 13:00:00,0.00,0.153,0.165,0.189,32.62,30.47,30.19,0
2022-07-05 14:00:00,0.00,0.154,0.166,0.188,33.91,31.00,30.22,0
2022-07-05 15:00:00,0.00,0.155,0.167,0.188,35.01,31.60,30.28,0
2022-07-05 16:00:00,0.00,0.156,0.167,0.189,35.78,32.18,30.43,0
2022-07-05 17:00:00,0.00,0.156,0.168,0.189,36.11,32.68,30.60,0
2022-07-05 18:00:00,0.00,0.156,0.168,0.189,36.01,33.03,30.80,0
2022-07-05 19:00:00,0.00,0.155,0.168,0.189,35.63,33.21,31.00,0
2022-07-05 20:00:00,0.00,0.155,0.168,0.189,35.01,33.23,31.19,0
2022-07-05 21:00:00,0.00,0.154,0.168,0.190,34.28,33.12,31.33,0
2022-07-05 22:00:00,0.00,0.153,0.168,0.190,33.60,32.91,31.44,0
2022-07-05 23:00:00,0.00,0.153,0.167,0.190,33.01,32.68,31.49,0
2022-07-06 00:00:00,0.00,0.152,0.167,0.190,32.53,32.43,31.50,0
2022-07-06 01:00:00,0.00,0.152,0.166,0.190,32.11,32.17,31.50,0
2022-07-06 02:00:00,0.00,0.151,0.166,0.190,31.70,31.95,31.47,0
2022-07-06 03:00:00,0.00,0.151,0.166,0.190,31.33,31.72,31.41,0
